track_id	colour_group	bins	coverage	sample_id
macrophage_naive	0	4677	0.615384615384615	macrophage_naive_0
macrophage_naive	2	7056	0.769230769230769	macrophage_naive_2
macrophage_naive	2	4340	0.923076923076923	macrophage_naive_2
macrophage_naive	1	6606	0.3125	macrophage_naive_1
macrophage_naive	1	912	0.613839285714286	macrophage_naive_1
macrophage_naive	1	7019	1.15625	macrophage_naive_1
macrophage_naive	2	8449	11.2307692307692	macrophage_naive_2
macrophage_naive	1	12045	11.84375	macrophage_naive_1
macrophage_naive	1	7200	88.1875	macrophage_naive_1
macrophage_naive	0	11978	14	macrophage_naive_0
macrophage_naive	1	1555	0.375	macrophage_naive_1
macrophage_naive	1	9779	6.09375	macrophage_naive_1
macrophage_naive	0	11629	13.5641025641026	macrophage_naive_0
macrophage_naive	1	6955	0.6875	macrophage_naive_1
macrophage_naive	0	5685	0.692307692307692	macrophage_naive_0
macrophage_naive	0	3944	3.61538461538462	macrophage_naive_0
macrophage_naive	0	3715	3.33333333333333	macrophage_naive_0
macrophage_naive	0	2173	1.79487179487179	macrophage_naive_0
macrophage_naive	0	328	40.2564102564103	macrophage_naive_0
macrophage_naive	0	6587	0.41025641025641	macrophage_naive_0
macrophage_naive	1	7145	64.6875	macrophage_naive_1
macrophage_naive	2	3949	0.769230769230769	macrophage_naive_2
macrophage_naive	1	7799	0.9375	macrophage_naive_1
macrophage_naive	2	1005	0	macrophage_naive_2
macrophage_naive	2	592	0.615384615384615	macrophage_naive_2
macrophage_naive	2	11166	13.9230769230769	macrophage_naive_2
macrophage_naive	2	10325	17.2307692307692	macrophage_naive_2
macrophage_naive	0	4785	0.384615384615385	macrophage_naive_0
macrophage_naive	0	1959	1.8974358974359	macrophage_naive_0
macrophage_naive	1	11960	15.125	macrophage_naive_1
macrophage_naive	1	9478	39.0625	macrophage_naive_1
macrophage_naive	1	6811	0.59375	macrophage_naive_1
macrophage_naive	1	8441	48.375	macrophage_naive_1
macrophage_naive	2	12025	5.76923076923077	macrophage_naive_2
macrophage_naive	0	9224	20.1282051282051	macrophage_naive_0
macrophage_naive	2	10915	13.8461538461538	macrophage_naive_2
macrophage_naive	2	10214	17	macrophage_naive_2
macrophage_naive	0	4170	3.30769230769231	macrophage_naive_0
macrophage_naive	1	3524	44.21875	macrophage_naive_1
macrophage_naive	2	2841	0.461538461538462	macrophage_naive_2
macrophage_naive	0	8503	41.7692307692308	macrophage_naive_0
macrophage_naive	1	10765	32.03125	macrophage_naive_1
macrophage_naive	0	3328	7.82051282051282	macrophage_naive_0
macrophage_naive	1	10639	32.46875	macrophage_naive_1
macrophage_naive	2	6665	0.0769230769230769	macrophage_naive_2
macrophage_naive	2	2151	0.230769230769231	macrophage_naive_2
macrophage_naive	2	6023	0.0769230769230769	macrophage_naive_2
macrophage_naive	2	9699	0.769230769230769	macrophage_naive_2
macrophage_naive	2	913	0.00549450549450549	macrophage_naive_2
macrophage_naive	0	9822	11.3076923076923	macrophage_naive_0
macrophage_naive	0	2190	1.79487179487179	macrophage_naive_0
macrophage_naive	2	8269	24.7692307692308	macrophage_naive_2
macrophage_naive	1	1714	1.28125	macrophage_naive_1
macrophage_naive	0	3323	7.82051282051282	macrophage_naive_0
macrophage_naive	2	290	1.30769230769231	macrophage_naive_2
macrophage_naive	0	1395	0.333333333333333	macrophage_naive_0
macrophage_naive	2	3552	32	macrophage_naive_2
macrophage_naive	1	9642	15.96875	macrophage_naive_1
macrophage_naive	1	9990	21.59375	macrophage_naive_1
macrophage_naive	1	3702	2.21875	macrophage_naive_1
macrophage_naive	0	10490	29.8205128205128	macrophage_naive_0
macrophage_naive	0	3061	1.71794871794872	macrophage_naive_0
macrophage_naive	1	7140	64.6875	macrophage_naive_1
